,company,weight,OS,ram,processor,processor_speed,screen_size,screen_type,touch_screen,price,height_resolution,width_resolution
2755,Asus,1.65,Windows,16.0,Intel Core i9,2400.0,14.5,OLED,1.0,11640.0,2880.0,1800.0
2757,Lenovo,1.65,Windows,8.0,Intel Core i3,2400.0,15.6,LCD,0.0,1539.0,1920.0,1080.0
2758,Dell,1.73,Windows,16.0,Intel Core i5,2400.0,15.6,LCD,0.0,2765.0,1920.0,1080.0
2760,HP,1.28,Windows,16.0,Intel Core i7,2400.0,13.3,LCD,0.0,3316.0,1920.0,1080.0
2761,Asus,2.5,Windows,64.0,Intel Core i9,2400.0,16.0,LED,0.0,16000.0,2560.0,1600.0
2764,Asus,2.5,Windows,32.0,Intel Core i7,2400.0,16.0,LCD,0.0,8284.0,2560.0,1600.0
2765,Asus,1.4,Windows,16.0,Intel Core i7,2400.0,14.0,LCD,0.0,2899.0,1920.0,1080.0
2766,Asus,2.5,Windows,64.0,Intel Core i9,2400.0,16.0,LCD,0.0,16290.0,2560.0,1600.0
2767,Lenovo,1.54,Windows,4.0,Intel Celeron,2400.0,15.6,LCD,0.0,1300.0,1920.0,1080.0
2769,Dell,1.96,Windows,16.0,Intel Core i7,2400.0,16.0,LCD,0.0,6755.0,1920.0,1200.0
2770,Asus,1.35,Windows,8.0,Intel Core i5,2400.0,14.0,IPS,0.0,4830.0,2560.0,1440.0
2771,Asus,2.2,Windows,16.0,Intel Core i7,2400.0,15.6,LCD,0.0,6505.0,1920.0,1080.0
2772,Asus,1.65,Windows,32.0,Intel Core i7,2400.0,14.0,LCD,0.0,8879.0,1920.0,1080.0
2773,Asus,1.9,Windows,32.0,AMD Ryzen 9,2400.0,15.6,LCD,0.0,8846.0,2560.0,1440.0
2774,Asus,2.6,Windows,16.0,Intel Core i7,2400.0,17.3,LED,0.0,5374.0,1920.0,1080.0
2775,Dell,1.73,Windows,16.0,Intel Core i5,2400.0,15.6,LED,0.0,2820.0,1920.0,1080.0
2776,Lenovo,1.81,Windows,32.0,Intel Core i9,2600.0,16.0,IPS,0.0,17790.0,3840.0,2400.0
2777,Dell,1.4,Windows,16.0,Intel Core i5,2600.0,14.0,LCD,0.0,4529.0,1920.0,1080.0
2778,Dell,1.79,Windows,32.0,Intel Core i7,2300.0,15.6,LCD,0.0,8249.0,1920.0,1080.0
2779,Asus,1.65,Windows,16.0,Intel Core i7,3500.0,15.6,OLED,0.0,4612.0,1920.0,1080.0
2780,Lenovo,1.5,Windows,16.0,Intel Core i5,2400.0,14.0,IPS,0.0,3885.0,1920.0,1080.0
2782,Lenovo,1.98,Windows,8.0,Intel Core i5,2400.0,15.6,IPS,0.0,3600.0,1920.0,1080.0
2783,Dell,1.59,Windows,16.0,Intel Core i7,2800.0,15.6,LCD,0.0,5482.0,1920.0,1080.0
2784,Asus,2.0,Windows,16.0,Intel Core i7,3300.0,15.6,LCD,0.0,4849.0,1920.0,1080.0
2785,Dell,2.57,Windows,16.0,Intel Core i5,2700.0,15.6,LED,0.0,5028.0,1920.0,1080.0
2786,HP,1.17,Windows,16.0,Intel Core i7,2800.0,13.0,LCD,1.0,7249.0,1920.0,1280.0
2787,Lenovo,2.25,Windows,16.0,Intel Core i5,3100.0,15.6,IPS,0.0,4299.0,1920.0,1080.0
2788,Lenovo,2.25,Windows,16.0,Intel Core i5,3100.0,15.6,IPS,0.0,4549.0,1920.0,1080.0
2789,Dell,1.65,Windows,8.0,Intel Core i5,3100.0,15.6,LCD,0.0,3293.0,1920.0,1080.0
2790,Lenovo,2.4,Windows,16.0,Intel Core i7,2300.0,15.6,IPS,0.0,6126.0,2560.0,1440.0
